name_department,locality,id_device,device_type,id_sensor,temperature,humidity,pressure,datetime,nbrRoom
DISPO,Castelletto,11,Arduino,11.3,8.483104283428586,75,1013.4546949562108,1643548295,1103
DIME,Albaro,5,Arduino,5.2,11.35920369788986,41,1013.4217749872544,1643548295,502
DIME,Albaro,5,Arduino,5.2,9.140090102853472,33,1013.4842226435914,1643548295,502
DAFIST,Prè,8,Raspberry pi,8.2,26.792780822454553,18,1013.3593331534773,1643548295,802
DIRAAS,Prè,9,Arduino,9.3,18.669307985388397,21,1013.5595214886024,1643548295,903
DIFI,San Martino,1,Arduino,1.1,15.090824633634856,96,1013.5540206584357,1643548295,101
DAFIST,Prè,8,Raspberry pi,8.3,18.67928091106186,80,1013.3153371122304,1643548295,803
Economia,Darsena,7,Arduino,7.1,11.754123484027117,45,1013.5619781233056,1643548295,701
DAFIST,Prè,8,Raspberry pi,8.1,15.12520853922999,91,1013.3258599317082,1643548295,801
DIRAAS,Prè,9,Arduino,9.1,10.017101942959142,43,1013.5950928859216,1643548295,901
Economia,Darsena,7,Arduino,7.1,27.436067938256468,33,1013.588281595004,1643548295,701
DIME,Albaro,5,Arduino,5.2,14.44925106753114,62,1013.5957814004614,1643548295,502
DIRAAS,Prè,9,Arduino,9.3,18.227510881157986,85,1013.2868469241264,1643548295,903
DAD,Molo,6,Raspberry pi,6.2,20.058297362304035,30,1013.357119534975,1643548295,602
Economia,Darsena,7,Arduino,7.1,26.66892209572032,94,1013.3647018500887,1643548295,701
DCCI,San Martino,3,Arduino,3.1,23.07395864996743,97,1013.5525662488336,1643548295,301
DISPO,Castelletto,11,Arduino,11.2,12.222491910263042,96,1013.4534763433741,1643548295,1102
DIME,Albaro,5,Arduino,5.3,22.003096312113566,31,1013.3520654626958,1643548295,503
DIBRIS,San Martino,4,Raspberry pi,4.1,27.050847119121155,34,1013.3911560161456,1643548295,401
DISFOR,San Vincenzo,10,Raspberry pi,10.2,16.699515833494814,59,1013.2852367395337,1643548295,1002
DIMA,San Martino,2,Raspberry pi,2.1,21.081305287120674,47,1013.2581523388043,1643548295,201
DISPO,Castelletto,11,Arduino,11.1,22.79326876122556,59,1013.3988418265336,1643548295,1101
Economia,Darsena,7,Arduino,7.2,25.722168566236324,69,1013.5761863318884,1643548295,702
DISPO,Castelletto,11,Arduino,11.1,17.618856589913932,96,1013.5472528848503,1643548295,1101
DIMA,San Martino,2,Raspberry pi,2.1,11.891583626279795,23,1013.5049557826957,1643548295,201
DAD,Molo,6,Raspberry pi,6.3,14.348328774214853,22,1013.4766943041867,1643548295,603
DAD,Molo,6,Raspberry pi,6.3,27.44550851379469,69,1013.4947995613203,1643548295,603
Economia,Darsena,7,Arduino,7.2,14.25831897116885,84,1013.569913345062,1643548295,702
Economia,Darsena,7,Arduino,7.2,17.68072933535882,59,1013.2658316361797,1643548295,702
DISFOR,San Vincenzo,10,Raspberry pi,10.1,8.299610182300574,91,1013.3199808115033,1643548295,1001
DAD,Molo,6,Raspberry pi,6.2,27.424981423111873,7,1013.4125628834818,1643548295,602
DAD,Molo,6,Raspberry pi,6.2,8.835153453608662,93,1013.4850147872804,1643548295,602
DIRAAS,Prè,9,Arduino,9.1,12.08423629329072,28,1013.3355530406528,1643548295,901
DIME,Albaro,5,Arduino,5.3,16.561235509394315,15,1013.3665015104848,1643548295,503
DIRAAS,Prè,9,Arduino,9.3,9.67561155181178,27,1013.4732201900987,1643548295,903
DISPO,Castelletto,11,Arduino,11.1,14.895562303955971,28,1013.4473500656442,1643548295,1101
DISPO,Castelletto,11,Arduino,11.2,22.924361367475967,99,1013.5723466795944,1643548295,1102
DISPO,Castelletto,11,Arduino,11.2,17.546221720210884,47,1013.4711440046408,1643548295,1102
DAD,Molo,6,Raspberry pi,6.2,19.289220601940887,53,1013.4812396347733,1643548296,602
DIRAAS,Prè,9,Arduino,9.2,8.491236732845412,66,1013.4590922219501,1643548296,902
DAD,Molo,6,Raspberry pi,6.2,22.195908575141434,20,1013.4975924662928,1643548296,602
DIFI,San Martino,1,Arduino,1.3,9.212776424492828,79,1013.2529654938968,1643548296,103
DAD,Molo,6,Raspberry pi,6.1,7.572258401411076,86,1013.3975980603173,1643548296,601
DISFOR,San Vincenzo,10,Raspberry pi,10.3,19.782136280072073,51,1013.3345479243436,1643548296,1003
Economia,Darsena,7,Arduino,7.3,9.524294657735958,64,1013.2628804716172,1643548296,703
DISPO,Castelletto,11,Arduino,11.3,21.67245647910854,0,1013.271219786864,1643548296,1103
Economia,Darsena,7,Arduino,7.1,14.780400127550724,28,1013.467522284402,1643548296,701
DAD,Molo,6,Raspberry pi,6.3,8.457032648901672,2,1013.45710001798,1643548296,603
DAFIST,Prè,8,Raspberry pi,8.1,25.76859853094172,42,1013.3586948047232,1643548296,801
DISFOR,San Vincenzo,10,Raspberry pi,10.3,15.384628934306756,51,1013.504649101312,1643548296,1003
DIFI,San Martino,1,Arduino,1.3,19.500254284309865,95,1013.5389174750536,1643548296,103
DAD,Molo,6,Raspberry pi,6.2,14.868851602917928,10,1013.5104567307657,1643548296,602
DISPO,Castelletto,11,Arduino,11.1,19.73281418975337,45,1013.2910245558096,1643548296,1101
DIMA,San Martino,2,Raspberry pi,2.3,9.829686930145575,31,1013.5932269682892,1643548296,203
DISPO,Castelletto,11,Arduino,11.2,27.28115459998775,53,1013.529598774323,1643548296,1102
Economia,Darsena,7,Arduino,7.1,19.447664210031906,90,1013.3196089764416,1643548296,701
DISPO,Castelletto,11,Arduino,11.1,20.168469084237305,84,1013.461727147292,1643548296,1101
DISFOR,San Vincenzo,10,Raspberry pi,10.2,20.507126201420878,60,1013.471121624602,1643548296,1002
DAFIST,Prè,8,Raspberry pi,8.1,25.74311262064336,60,1013.5096264760806,1643548296,801
DAD,Molo,6,Raspberry pi,6.2,27.672863831671577,45,1013.3461326640504,1643548296,602
DIME,Albaro,5,Arduino,5.3,25.590413461024852,29,1013.5718517122003,1643548296,503
DIBRIS,San Martino,4,Raspberry pi,4.3,19.357283924707826,54,1013.4955987655464,1643548296,403
DISPO,Castelletto,11,Arduino,11.2,12.856517679858074,38,1013.492947210434,1643548296,1102
DIRAAS,Prè,9,Arduino,9.3,25.29428668464127,13,1013.3898105218268,1643548296,903
DISPO,Castelletto,11,Arduino,11.1,18.73457786995849,51,1013.2629243860637,1643548296,1101
Economia,Darsena,7,Arduino,7.2,23.25089690452312,33,1013.5910591491827,1643548296,702
DAD,Molo,6,Raspberry pi,6.1,12.674287676634554,15,1013.361924864288,1643548296,601
Economia,Darsena,7,Arduino,7.1,16.067888963265773,89,1013.4131613200495,1643548296,701
DISFOR,San Vincenzo,10,Raspberry pi,10.2,19.973200360139856,37,1013.3801508269053,1643548296,1002
DAD,Molo,6,Raspberry pi,6.3,18.681594653104888,46,1013.287568926387,1643548296,603
DISPO,Castelletto,11,Arduino,11.3,9.238635730628383,79,1013.4839239814563,1643548296,1103
DISPO,Castelletto,11,Arduino,11.3,12.628546807067039,19,1013.5260094998524,1643548296,1103
DIFI,San Martino,1,Arduino,1.2,24.299938586176356,48,1013.5672372610408,1643548296,102
DISFOR,San Vincenzo,10,Raspberry pi,10.3,19.1598796877129,83,1013.4800280796127,1643548296,1003
DISFOR,San Vincenzo,10,Raspberry pi,10.3,25.42707012018981,90,1013.306650355102,1643548296,1003
DIFI,San Martino,1,Arduino,1.2,19.866594916672113,53,1013.5995370474492,1643548296,102
DISFOR,San Vincenzo,10,Raspberry pi,10.2,19.43512657677844,14,1013.5868397032208,1643548296,1002
DIME,Albaro,5,Arduino,5.2,23.38037964763218,29,1013.4228375220982,1643548296,502
DAD,Molo,6,Raspberry pi,6.2,27.004800023720325,88,1013.2707270987836,1643548296,602
DAD,Molo,6,Raspberry pi,6.3,9.749725445705064,62,1013.5406263761237,1643548296,603
Economia,Darsena,7,Arduino,7.1,9.458229143960068,30,1013.579071281228,1643548296,701
DIME,Albaro,5,Arduino,5.2,16.865108428735294,80,1013.5410383211647,1643548296,502
Economia,Darsena,7,Arduino,7.1,15.251571513577476,32,1013.4418759498276,1643548296,701
DIME,Albaro,5,Arduino,5.2,26.56290705197909,5,1013.3698345454108,1643548296,502
DIME,Albaro,5,Arduino,5.3,22.756155429111967,65,1013.2739055714177,1643548296,503
DIME,Albaro,5,Arduino,5.1,17.788341914472632,72,1013.3414598277644,1643548296,501
DISPO,Castelletto,11,Arduino,11.3,10.130909909261783,71,1013.5412384204857,1643548296,1103
DCCI,San Martino,3,Arduino,3.2,25.18172144069075,7,1013.582341013051,1643548296,302
DISPO,Castelletto,11,Arduino,11.3,17.584428335569307,98,1013.4485742800508,1643548296,1103
DISFOR,San Vincenzo,10,Raspberry pi,10.3,14.028610461566384,6,1013.4818035652456,1643548296,1003
DIRAAS,Prè,9,Arduino,9.2,19.4810292695954,50,1013.4880985502,1643548296,902
DIFI,San Martino,1,Arduino,1.2,12.66438534332668,81,1013.493436314782,1643548296,102
DIME,Albaro,5,Arduino,5.3,13.531405255072164,5,1013.3691265082167,1643548296,503
DIFI,San Martino,1,Arduino,1.3,10.435353123527284,47,1013.29039643605,1643548296,103
Economia,Darsena,7,Arduino,7.3,26.947873339755038,8,1013.3458470382544,1643548296,703
Economia,Darsena,7,Arduino,7.3,24.56213427014996,90,1013.2676652954387,1643548296,703
DISFOR,San Vincenzo,10,Raspberry pi,10.3,13.940290035856096,32,1013.262194824866,1643548296,1003
DAD,Molo,6,Raspberry pi,6.1,23.46943822232731,75,1013.3755292892397,1643548296,601
Economia,Darsena,7,Arduino,7.1,9.875859921335447,19,1013.4245468996576,1643548296,701
DIRAAS,Prè,9,Arduino,9.3,21.88611566723888,99,1013.583624059404,1643548296,903
DISFOR,San Vincenzo,10,Raspberry pi,10.2,11.4806101702202,32,1013.4846464811743,1643548296,1002
DAFIST,Prè,8,Raspberry pi,8.3,27.82855585578876,54,1013.5165893835792,1643548296,803
Economia,Darsena,7,Arduino,7.1,21.88459581113571,57,1013.3253954331633,1643548296,701
DIRAAS,Prè,9,Arduino,9.1,19.890437672474718,81,1013.3378647191572,1643548296,901
Economia,Darsena,7,Arduino,7.3,15.807977001701655,55,1013.4417944884675,1643548296,703
DIME,Albaro,5,Arduino,5.1,7.354463955809772,63,1013.5425009504038,1643548296,501
Economia,Darsena,7,Arduino,7.1,24.609261260170477,63,1013.2678990503013,1643548296,701
DAD,Molo,6,Raspberry pi,6.1,17.684415582279968,98,1013.587427876492,1643548296,601
DISPO,Castelletto,11,Arduino,11.2,25.277862455456106,89,1013.510437647245,1643548296,1102
DAFIST,Prè,8,Raspberry pi,8.2,14.064995524960473,25,1013.52662603797,1643548296,802
Economia,Darsena,7,Arduino,7.1,14.46632618039973,7,1013.5397428061964,1643548296,701
DAFIST,Prè,8,Raspberry pi,8.1,21.95900172957181,7,1013.3226004896684,1643548296,801
DIRAAS,Prè,9,Arduino,9.3,8.62017503162385,82,1013.3724941176027,1643548296,903
DISFOR,San Vincenzo,10,Raspberry pi,10.1,22.67748679276389,88,1013.307669294307,1643548296,1001
DISPO,Castelletto,11,Arduino,11.1,19.47495614198298,2,1013.5321976108985,1643548296,1101
DISFOR,San Vincenzo,10,Raspberry pi,10.3,23.704240166655225,14,1013.2569584709462,1643548296,1003
DISFOR,San Vincenzo,10,Raspberry pi,10.3,13.086482761699548,57,1013.5961712834372,1643548296,1003
DISFOR,San Vincenzo,10,Raspberry pi,10.2,24.013407712117985,0,1013.4237773235465,1643548296,1002
DIME,Albaro,5,Arduino,5.2,10.119441094247113,26,1013.3053785832353,1643548296,502
DAD,Molo,6,Raspberry pi,6.2,12.759392404156609,97,1013.459176977198,1643548296,602
DIME,Albaro,5,Arduino,5.3,8.374088297127726,18,1013.268100897684,1643548296,503
DIMA,San Martino,2,Raspberry pi,2.3,23.48780640430481,66,1013.2910622266215,1643548296,203
DISFOR,San Vincenzo,10,Raspberry pi,10.2,7.903473689071079,30,1013.3715183506447,1643548296,1002
DIFI,San Martino,1,Arduino,1.2,11.900958423755041,46,1013.5381474850027,1643548296,102
DAD,Molo,6,Raspberry pi,6.3,14.405874539512535,91,1013.458047940254,1643548296,603
DISFOR,San Vincenzo,10,Raspberry pi,10.1,21.42983826875184,86,1013.4788597693147,1643548296,1001
DAD,Molo,6,Raspberry pi,6.2,9.884307113781386,98,1013.3080188173393,1643548296,602
DIFI,San Martino,1,Arduino,1.1,22.79002890661688,74,1013.4968934838664,1643548296,101
DAD,Molo,6,Raspberry pi,6.1,13.16874571105712,67,1013.3680602740416,1643548296,601
DISFOR,San Vincenzo,10,Raspberry pi,10.2,15.991474345429316,64,1013.3032716708203,1643548296,1002
DIRAAS,Prè,9,Arduino,9.2,12.486101750713944,47,1013.5483842080264,1643548296,902
DISPO,Castelletto,11,Arduino,11.2,13.192934115332005,13,1013.5988019519842,1643548296,1102
DISPO,Castelletto,11,Arduino,11.2,9.10901392569875,85,1013.4030450515872,1643548296,1102
DIFI,San Martino,1,Arduino,1.1,21.52154973501178,42,1013.3616675370977,1643548296,101
Economia,Darsena,7,Arduino,7.3,18.952815733968045,67,1013.2545511201537,1643548296,703
DAD,Molo,6,Raspberry pi,6.3,19.09340871856862,76,1013.3651331116904,1643548296,603
Economia,Darsena,7,Arduino,7.2,27.883388296854747,29,1013.4522625633913,1643548296,702
DIME,Albaro,5,Arduino,5.1,12.194504362137875,58,1013.3813406135524,1643548296,501
DISFOR,San Vincenzo,10,Raspberry pi,10.3,22.34454738119804,82,1013.4185464776483,1643548296,1003
DISPO,Castelletto,11,Arduino,11.1,15.415684952281378,17,1013.5809992445172,1643548296,1101
DAD,Molo,6,Raspberry pi,6.2,18.21742322166784,79,1013.5924111822627,1643548296,602
DAFIST,Prè,8,Raspberry pi,8.2,8.914722745060711,94,1013.2931707678019,1643548296,802
DAD,Molo,6,Raspberry pi,6.2,12.766319995815088,64,1013.4928937705417,1643548296,602
DCCI,San Martino,3,Arduino,3.3,20.2921237666402,61,1013.3640349700482,1643548296,303
DIME,Albaro,5,Arduino,5.2,16.846264972127525,75,1013.3676060085215,1643548296,502
Economia,Darsena,7,Arduino,7.3,17.3289465512812,93,1013.4363039092576,1643548296,703
DIME,Albaro,5,Arduino,5.1,10.706716760383776,28,1013.521053611928,1643548296,501
Economia,Darsena,7,Arduino,7.1,9.235298328041768,86,1013.5553633917212,1643548296,701
DIME,Albaro,5,Arduino,5.3,12.31645694561388,37,1013.5847944294052,1643548296,503
DIME,Albaro,5,Arduino,5.3,19.44853797967185,68,1013.5965161015387,1643548296,503
DAD,Molo,6,Raspberry pi,6.2,20.671297383387184,69,1013.477813289864,1643548296,602
DIBRIS,San Martino,4,Raspberry pi,4.1,13.067737049162282,33,1013.5096018925124,1643548296,401
Economia,Darsena,7,Arduino,7.3,21.082719203208164,1,1013.3336970966935,1643548297,703
DISFOR,San Vincenzo,10,Raspberry pi,10.3,16.397017825826353,45,1013.3373700452561,1643548297,1003
DIBRIS,San Martino,4,Raspberry pi,4.2,13.75485419191797,16,1013.3468741013679,1643548297,402
DISFOR,San Vincenzo,10,Raspberry pi,10.2,7.627423005125069,38,1013.5019176013792,1643548297,1002
DIRAAS,Prè,9,Arduino,9.3,23.89953121485153,7,1013.2504442682707,1643548297,903
DIME,Albaro,5,Arduino,5.2,22.201093852500343,35,1013.5369876472032,1643548297,502
DCCI,San Martino,3,Arduino,3.2,12.155626531949284,61,1013.4545673618215,1643548297,302
DIME,Albaro,5,Arduino,5.2,22.84116068099327,70,1013.4896835754885,1643548297,502
DISFOR,San Vincenzo,10,Raspberry pi,10.1,24.50362213561305,42,1013.4487938886692,1643548297,1001
DAFIST,Prè,8,Raspberry pi,8.2,7.166736129642787,3,1013.3730098831649,1643548297,802
DIME,Albaro,5,Arduino,5.1,16.927859290403894,82,1013.5743953661416,1643548297,501
DISFOR,San Vincenzo,10,Raspberry pi,10.2,7.632617693469991,25,1013.4245782271553,1643548297,1002
DISFOR,San Vincenzo,10,Raspberry pi,10.3,21.32728563716596,63,1013.5003135365288,1643548297,1003
DIRAAS,Prè,9,Arduino,9.3,26.381677802476787,84,1013.382380115058,1643548297,903
DISPO,Castelletto,11,Arduino,11.2,21.279878876119607,50,1013.338061662507,1643548297,1102
DCCI,San Martino,3,Arduino,3.3,15.275996697003634,24,1013.4087626362192,1643548297,303
Economia,Darsena,7,Arduino,7.2,14.57621631553757,74,1013.5727190046347,1643548297,702
DAD,Molo,6,Raspberry pi,6.1,26.697295074960746,76,1013.3120256626024,1643548297,601
DISPO,Castelletto,11,Arduino,11.2,18.57938032607149,100,1013.399219237842,1643548297,1102
DIME,Albaro,5,Arduino,5.2,19.718704774266318,32,1013.4147243422093,1643548297,502
DIRAAS,Prè,9,Arduino,9.1,13.663042889217373,51,1013.3637841281843,1643548297,901
DISFOR,San Vincenzo,10,Raspberry pi,10.2,24.86979768743105,44,1013.4955923461307,1643548297,1002
DISFOR,San Vincenzo,10,Raspberry pi,10.1,18.50967691589174,6,1013.5453943923532,1643548297,1001
Economia,Darsena,7,Arduino,7.2,7.865657846663272,37,1013.406630556946,1643548297,702
DIME,Albaro,5,Arduino,5.1,15.5109561617245,32,1013.5854659710094,1643548297,501
DISFOR,San Vincenzo,10,Raspberry pi,10.1,27.27545061194229,70,1013.502121130796,1643548297,1001
Economia,Darsena,7,Arduino,7.2,22.823115882564736,63,1013.4653636653067,1643548297,702
DIME,Albaro,5,Arduino,5.1,15.623697142940529,65,1013.5358079266956,1643548297,501
DIME,Albaro,5,Arduino,5.2,13.778751592024367,77,1013.4289857753553,1643548297,502
DIRAAS,Prè,9,Arduino,9.2,8.282105930474254,5,1013.5243070933533,1643548297,902
DIRAAS,Prè,9,Arduino,9.2,14.021038643741749,20,1013.486254173598,1643548297,902
Economia,Darsena,7,Arduino,7.1,19.130349994994113,18,1013.4044096230812,1643548297,701
DIME,Albaro,5,Arduino,5.3,17.41656126927377,69,1013.376298600002,1643548297,503
DISFOR,San Vincenzo,10,Raspberry pi,10.2,17.859522845582674,87,1013.3204525640126,1643548297,1002
DIBRIS,San Martino,4,Raspberry pi,4.1,24.301107208728816,10,1013.3267071907126,1643548297,401
DIRAAS,Prè,9,Arduino,9.3,19.586261833623247,94,1013.3068898020464,1643548297,903
DIME,Albaro,5,Arduino,5.2,9.779657282980232,94,1013.4330541986612,1643548297,502
DIMA,San Martino,2,Raspberry pi,2.1,11.080908716512118,1,1013.53547991065,1643548297,201
Economia,Darsena,7,Arduino,7.2,27.744341076537623,32,1013.5701393666319,1643548297,702
DIME,Albaro,5,Arduino,5.1,10.549162386245293,28,1013.3860070484233,1643548297,501
DISPO,Castelletto,11,Arduino,11.2,27.534554464460353,84,1013.4201709301094,1643548297,1102
DISPO,Castelletto,11,Arduino,11.2,11.808687003074935,88,1013.5908415829657,1643548297,1102
DAFIST,Prè,8,Raspberry pi,8.3,23.27401536670369,10,1013.5198661434947,1643548297,803
DIFI,San Martino,1,Arduino,1.1,11.55447237569607,68,1013.2505824180616,1643548297,101
DAFIST,Prè,8,Raspberry pi,8.2,11.504060959801027,43,1013.4488354049364,1643548297,802
DAFIST,Prè,8,Raspberry pi,8.1,8.812708209073824,95,1013.439374906515,1643548297,801
DIRAAS,Prè,9,Arduino,9.1,14.017021010954053,37,1013.4259733616926,1643548297,901
DAD,Molo,6,Raspberry pi,6.2,20.554395105054454,78,1013.4576275320185,1643548297,602
Economia,Darsena,7,Arduino,7.2,12.731254223911481,67,1013.563170653837,1643548297,702
DISPO,Castelletto,11,Arduino,11.2,18.456340624785486,46,1013.5285130562224,1643548297,1102
DAD,Molo,6,Raspberry pi,6.1,9.92901084483469,88,1013.5052900958168,1643548297,601
DIME,Albaro,5,Arduino,5.1,9.344700553578896,37,1013.2605334593933,1643548297,501
Economia,Darsena,7,Arduino,7.3,18.560470856335172,96,1013.5903961891376,1643548297,703
Economia,Darsena,7,Arduino,7.3,11.459371498047908,60,1013.285706582388,1643548297,703
Economia,Darsena,7,Arduino,7.1,15.969509149278768,35,1013.488356766956,1643548297,701
DISPO,Castelletto,11,Arduino,11.1,10.785485281790976,24,1013.536277605879,1643548297,1101
Economia,Darsena,7,Arduino,7.2,26.107961932078968,33,1013.508418744097,1643548297,702
DCCI,San Martino,3,Arduino,3.3,22.504843204656957,42,1013.3005345713292,1643548297,303
DISPO,Castelletto,11,Arduino,11.3,18.82511711183879,82,1013.4642267959327,1643548297,1103
DAD,Molo,6,Raspberry pi,6.2,7.96382238570413,43,1013.5554672106294,1643548297,602
Economia,Darsena,7,Arduino,7.1,22.12237830487524,61,1013.4422215878841,1643548297,701
DIME,Albaro,5,Arduino,5.2,17.750107537125142,34,1013.5805105039168,1643548297,502
DIFI,San Martino,1,Arduino,1.1,14.124742279653388,7,1013.4597446919298,1643548297,101
DIME,Albaro,5,Arduino,5.1,20.493129684718973,75,1013.3097775279429,1643548297,501
Economia,Darsena,7,Arduino,7.1,26.286709159108273,55,1013.3417204934932,1643548297,701
DAD,Molo,6,Raspberry pi,6.1,25.26104706533813,87,1013.2976190745886,1643548297,601
DAD,Molo,6,Raspberry pi,6.1,24.925369078537358,63,1013.2693054335507,1643548297,601
DIFI,San Martino,1,Arduino,1.3,16.735951019418273,96,1013.3513761526834,1643548297,103
DISFOR,San Vincenzo,10,Raspberry pi,10.1,25.106609767954755,52,1013.3428979066008,1643548297,1001
DAFIST,Prè,8,Raspberry pi,8.2,9.73115750689086,53,1013.5435742797133,1643548297,802
DAD,Molo,6,Raspberry pi,6.1,8.6717573533755,17,1013.3128472974147,1643548297,601
Economia,Darsena,7,Arduino,7.1,23.42577985554569,35,1013.4535242657996,1643548297,701
DIMA,San Martino,2,Raspberry pi,2.3,12.491109093861597,23,1013.4190429494553,1643548297,203
DIMA,San Martino,2,Raspberry pi,2.2,27.906090425167154,84,1013.4222733108604,1643548297,202
Economia,Darsena,7,Arduino,7.2,26.162758926055346,26,1013.4878809598039,1643548297,702
DIMA,San Martino,2,Raspberry pi,2.2,27.696889906259077,0,1013.4057706233574,1643548297,202
DIMA,San Martino,2,Raspberry pi,2.2,15.06738992998507,58,1013.4568001596159,1643548297,202
DCCI,San Martino,3,Arduino,3.3,15.235239989583091,63,1013.573127119796,1643548297,303
DAD,Molo,6,Raspberry pi,6.3,8.255143596789452,88,1013.3186205044564,1643548297,603
Economia,Darsena,7,Arduino,7.2,24.02016997393341,12,1013.2735397349209,1643548297,702
DIFI,San Martino,1,Arduino,1.3,18.817055230475045,21,1013.2645521785518,1643548297,103
DIFI,San Martino,1,Arduino,1.2,21.723528949042983,83,1013.5326467762156,1643548297,102
DAD,Molo,6,Raspberry pi,6.2,18.529927791388488,39,1013.4186642386372,1643548297,602
DAD,Molo,6,Raspberry pi,6.1,27.99105363772615,23,1013.4167358824903,1643548297,601
DCCI,San Martino,3,Arduino,3.2,23.613286564494228,69,1013.4400755608057,1643548297,302
DIMA,San Martino,2,Raspberry pi,2.2,7.461348882716111,7,1013.3338701663864,1643548297,202
DAD,Molo,6,Raspberry pi,6.2,10.797708620383208,69,1013.541426521868,1643548297,602
DIME,Albaro,5,Arduino,5.3,26.656776259432906,21,1013.5003338968539,1643548297,503
DIRAAS,Prè,9,Arduino,9.2,18.58314896922078,55,1013.4769196394756,1643548297,902
DIBRIS,San Martino,4,Raspberry pi,4.1,24.02459174405395,74,1013.4806097751828,1643548297,401
DISPO,Castelletto,11,Arduino,11.1,19.45144665827197,56,1013.5002861235896,1643548297,1101
DIME,Albaro,5,Arduino,5.3,26.83678270494196,82,1013.3497796714357,1643548297,503
DISFOR,San Vincenzo,10,Raspberry pi,10.1,24.976801066843556,94,1013.4624151113009,1643548297,1001
DISPO,Castelletto,11,Arduino,11.1,27.415583002510772,96,1013.2912062243097,1643548297,1101
DIMA,San Martino,2,Raspberry pi,2.3,13.812583005682106,93,1013.556900573526,1643548297,203
DIMA,San Martino,2,Raspberry pi,2.2,26.677842985476985,68,1013.4138223910983,1643548297,202
DCCI,San Martino,3,Arduino,3.1,12.023872901358526,73,1013.4923908433716,1643548297,301
DAD,Molo,6,Raspberry pi,6.3,25.73622818841178,47,1013.3577726757428,1643548297,603
DAD,Molo,6,Raspberry pi,6.2,7.223931969025668,37,1013.282530786624,1643548297,602
Economia,Darsena,7,Arduino,7.2,23.701876719736408,57,1013.5626364871466,1643548297,702
DAFIST,Prè,8,Raspberry pi,8.3,25.64789991942328,5,1013.5237512607753,1643548297,803
DISPO,Castelletto,11,Arduino,11.2,13.90239955646893,0,1013.5611186439693,1643548297,1102
DIFI,San Martino,1,Arduino,1.3,16.26027338889847,98,1013.2557490991907,1643548297,103
DISFOR,San Vincenzo,10,Raspberry pi,10.3,21.223527303410147,73,1013.3548882646063,1643548297,1003
DAFIST,Prè,8,Raspberry pi,8.1,12.995028394652596,90,1013.3899148564308,1643548297,801
DISPO,Castelletto,11,Arduino,11.1,23.859697756039964,76,1013.2980134380607,1643548297,1101
DIBRIS,San Martino,4,Raspberry pi,4.2,17.12474666825963,61,1013.2646707099096,1643548297,402
DISPO,Castelletto,11,Arduino,11.2,10.628667800473051,14,1013.4256544627107,1643548297,1102
DAD,Molo,6,Raspberry pi,6.1,8.126042560361322,33,1013.56698377701,1643548297,601
DIME,Albaro,5,Arduino,5.3,13.15005450754924,33,1013.3343687011096,1643548297,503
DAD,Molo,6,Raspberry pi,6.1,18.064847359158748,18,1013.3850504191232,1643548297,601
DIRAAS,Prè,9,Arduino,9.2,10.961139000251947,98,1013.5887543161982,1643548297,902
Economia,Darsena,7,Arduino,7.1,7.663646830303247,26,1013.419074576616,1643548297,701
DISPO,Castelletto,11,Arduino,11.3,27.410399091637746,50,1013.5689149081372,1643548298,1103
DIFI,San Martino,1,Arduino,1.3,27.98183936257503,80,1013.533759255921,1643548298,103
DAD,Molo,6,Raspberry pi,6.3,19.99783218131464,32,1013.3338247850226,1643548298,603
DIME,Albaro,5,Arduino,5.2,11.119539622740064,31,1013.5786474057808,1643548298,502
DISPO,Castelletto,11,Arduino,11.1,27.32916394163425,9,1013.4328419799403,1643548298,1101
DCCI,San Martino,3,Arduino,3.3,13.735904156425452,55,1013.4558162074555,1643548298,303
DIME,Albaro,5,Arduino,5.1,27.846983613656946,36,1013.4805088511024,1643548298,501
Economia,Darsena,7,Arduino,7.3,17.616494630618398,42,1013.4625534471153,1643548298,703
DIBRIS,San Martino,4,Raspberry pi,4.1,12.247391254453573,49,1013.585517461071,1643548298,401
DISFOR,San Vincenzo,10,Raspberry pi,10.2,22.27821448498911,19,1013.504780012128,1643548298,1002
DIMA,San Martino,2,Raspberry pi,2.2,14.197742905436964,56,1013.5685657787517,1643548298,202
DAD,Molo,6,Raspberry pi,6.2,19.06998910544879,18,1013.5534880674927,1643548298,602
DIME,Albaro,5,Arduino,5.1,13.493779918446558,55,1013.3572475048798,1643548298,501
DIFI,San Martino,1,Arduino,1.3,23.55447068033501,81,1013.2865695344606,1643548298,103
DIME,Albaro,5,Arduino,5.3,17.652770568410798,45,1013.5695981079942,1643548298,503
DIFI,San Martino,1,Arduino,1.3,12.539858359803484,63,1013.4559293875516,1643548298,103
DISPO,Castelletto,11,Arduino,11.1,18.10609434587111,19,1013.3531025468812,1643548298,1101
DISPO,Castelletto,11,Arduino,11.1,27.41521606065993,68,1013.5812431614617,1643548298,1101
DISPO,Castelletto,11,Arduino,11.3,8.341238649444845,65,1013.572114590378,1643548298,1103
DISFOR,San Vincenzo,10,Raspberry pi,10.1,27.125654312691463,8,1013.4113312783452,1643548298,1001
DAD,Molo,6,Raspberry pi,6.2,9.020749800353515,62,1013.4472133895861,1643548298,602
DIFI,San Martino,1,Arduino,1.3,14.928638728234448,5,1013.533660800857,1643548298,103
DAFIST,Prè,8,Raspberry pi,8.3,21.983628717699407,82,1013.5097238007768,1643548298,803
