locality,name_department,id_sensor,datetime,device_type,nbrRoom,temperature
San Vincenzo,DISFOR,10.2,1643548260,Raspberry pi,1002,23.12551560511323
San Martino,DIFI,1.1,1643548260,Arduino,101,9.943429663535413
Darsena,Economia,7.1,1643548260,Arduino,701,26.516999255767
San Vincenzo,DISFOR,10.1,1643548260,Raspberry pi,1001,24.00358442249361
Albaro,DIME,5.1,1643548260,Arduino,501,13.26147350456954
Castelletto,DISPO,11.1,1643548260,Arduino,1101,15.550260465776415
San Martino,DIBRIS,4.2,1643548260,Raspberry pi,402,20.09257667936389
Prè,DAFIST,8.3,1643548260,Raspberry pi,803,15.79416887256712
Molo,DAD,6.3,1643548260,Raspberry pi,603,19.2303801268616
Darsena,Economia,7.2,1643548260,Arduino,702,23.96460298379148
Prè,DAFIST,8.1,1643548260,Raspberry pi,801,24.684706812730106
Albaro,DIME,5.1,1643548260,Arduino,501,14.011387612160675
Darsena,Economia,7.2,1643548260,Arduino,702,19.726585184779246
Albaro,DIME,5.1,1643548260,Arduino,501,21.338222911901322
Albaro,DIME,5.3,1643548260,Arduino,503,17.186357799135507
Molo,DAD,6.1,1643548260,Raspberry pi,601,11.384464618173125
San Martino,DIMA,2.2,1643548260,Raspberry pi,202,10.120475211018832
Molo,DAD,6.2,1643548260,Raspberry pi,602,15.950490898246064
Prè,DIRAAS,9.3,1643548260,Arduino,903,9.397729965083666
Prè,DAFIST,8.3,1643548260,Raspberry pi,803,18.621579223615147
San Vincenzo,DISFOR,10.2,1643548260,Raspberry pi,1002,19.71525455648389
Albaro,DIME,5.3,1643548260,Arduino,503,25.869060123953385
San Vincenzo,DISFOR,10.3,1643548260,Raspberry pi,1003,24.085882260374213
Prè,DIRAAS,9.1,1643548260,Arduino,901,20.697560650278376
San Vincenzo,DISFOR,10.2,1643548260,Raspberry pi,1002,24.51905296997803
Molo,DAD,6.3,1643548260,Raspberry pi,603,18.626028935126353
Molo,DAD,6.3,1643548260,Raspberry pi,603,20.48025131946222
Prè,DAFIST,8.3,1643548260,Raspberry pi,803,20.732461934764167
San Vincenzo,DISFOR,10.2,1643548260,Raspberry pi,1002,10.793640175259624
San Martino,DCCI,3.1,1643548260,Arduino,301,15.631192921941931
San Martino,DIFI,1.2,1643548260,Arduino,102,15.651786303657856
Prè,DIRAAS,9.1,1643548260,Arduino,901,24.209541598389826
Darsena,Economia,7.3,1643548260,Arduino,703,11.425117703867752
Castelletto,DISPO,11.3,1643548260,Arduino,1103,24.335101488668066
Darsena,Economia,7.1,1643548260,Arduino,701,8.312162458867965
Castelletto,DISPO,11.1,1643548260,Arduino,1101,25.938704816116466
San Vincenzo,DISFOR,10.2,1643548260,Raspberry pi,1002,24.984633313179398
Darsena,Economia,7.2,1643548260,Arduino,702,10.133498585699328
San Vincenzo,DISFOR,10.3,1643548260,Raspberry pi,1003,15.083801999244294
San Vincenzo,DISFOR,10.1,1643548260,Raspberry pi,1001,17.341029797950238
Albaro,DIME,5.1,1643548260,Arduino,501,27.309148923979247
San Vincenzo,DISFOR,10.2,1643548260,Raspberry pi,1002,24.888182515681585
Prè,DIRAAS,9.2,1643548260,Arduino,902,20.450697751539067
San Martino,DIFI,1.1,1643548260,Arduino,101,7.185652826631428
Castelletto,DISPO,11.3,1643548260,Arduino,1103,23.06294235622127
San Vincenzo,DISFOR,10.3,1643548260,Raspberry pi,1003,25.021541681232357
Darsena,Economia,7.1,1643548260,Arduino,701,18.73363605974648
Prè,DAFIST,8.1,1643548260,Raspberry pi,801,14.307269206243625
Castelletto,DISPO,11.2,1643548260,Arduino,1102,27.10116234070391
Prè,DAFIST,8.1,1643548260,Raspberry pi,801,15.094029529587647
Castelletto,DISPO,11.2,1643548260,Arduino,1102,27.93039421063743
San Martino,DIMA,2.3,1643548260,Raspberry pi,203,12.689430826571439
Prè,DAFIST,8.1,1643548260,Raspberry pi,801,11.164214263627906
San Martino,DCCI,3.1,1643548260,Arduino,301,10.46809401549149
San Martino,DIFI,1.3,1643548260,Arduino,103,11.275811717470177
Albaro,DIME,5.2,1643548260,Arduino,502,17.530010564765618
San Vincenzo,DISFOR,10.2,1643548260,Raspberry pi,1002,21.196411719771106
San Martino,DIMA,2.1,1643548260,Raspberry pi,201,24.618112626064462
Molo,DAD,6.1,1643548260,Raspberry pi,601,14.947735765949016
Albaro,DIME,5.2,1643548260,Arduino,502,24.4043893144618
Albaro,DIME,5.2,1643548260,Arduino,502,14.128146768502093
Darsena,Economia,7.2,1643548260,Arduino,702,9.225953780586957
San Martino,DIBRIS,4.2,1643548260,Raspberry pi,402,18.24417346241034
Albaro,DIME,5.1,1643548260,Arduino,501,7.942463761496376
San Vincenzo,DISFOR,10.2,1643548260,Raspberry pi,1002,23.79992835938566
Albaro,DIME,5.3,1643548260,Arduino,503,7.112321765533148
Molo,DAD,6.2,1643548260,Raspberry pi,602,18.278001424199143
Castelletto,DISPO,11.1,1643548260,Arduino,1101,27.8782730277636
San Martino,DIBRIS,4.1,1643548260,Raspberry pi,401,25.565422022533628
San Vincenzo,DISFOR,10.1,1643548260,Raspberry pi,1001,18.718178918657287
Albaro,DIME,5.3,1643548260,Arduino,503,26.991645643950747
San Vincenzo,DISFOR,10.2,1643548260,Raspberry pi,1002,16.36809527806397
Darsena,Economia,7.2,1643548260,Arduino,702,17.387524720521743
Molo,DAD,6.3,1643548260,Raspberry pi,603,25.679413992816173
Castelletto,DISPO,11.2,1643548260,Arduino,1102,13.249872497284693
San Vincenzo,DISFOR,10.2,1643548260,Raspberry pi,1002,17.872476074547027
Castelletto,DISPO,11.1,1643548260,Arduino,1101,12.163044115208294
San Martino,DIFI,1.2,1643548260,Arduino,102,16.838357267828073
Prè,DIRAAS,9.3,1643548260,Arduino,903,11.932521213968569
Albaro,DIME,5.1,1643548260,Arduino,501,18.255760318927766
Castelletto,DISPO,11.3,1643548260,Arduino,1103,14.743581458583453
San Vincenzo,DISFOR,10.1,1643548260,Raspberry pi,1001,19.913625623546267
Albaro,DIME,5.1,1643548260,Arduino,501,12.908935662866408
San Vincenzo,DISFOR,10.3,1643548260,Raspberry pi,1003,27.199841698077307
Castelletto,DISPO,11.3,1643548260,Arduino,1103,15.598010849392926
Darsena,Economia,7.2,1643548260,Arduino,702,8.072169916763768
San Martino,DIMA,2.1,1643548260,Raspberry pi,201,15.726844479267688
Molo,DAD,6.1,1643548260,Raspberry pi,601,13.646181386113042
Darsena,Economia,7.1,1643548260,Arduino,701,26.62880996577153
Darsena,Economia,7.3,1643548260,Arduino,703,22.70503460485711
Prè,DIRAAS,9.2,1643548260,Arduino,902,18.09084453267824
San Martino,DIFI,1.2,1643548260,Arduino,102,22.117131415319037
Castelletto,DISPO,11.3,1643548260,Arduino,1103,24.691373837423072
Darsena,Economia,7.2,1643548260,Arduino,702,23.77965568888275
Castelletto,DISPO,11.3,1643548260,Arduino,1103,12.982925584869044
San Vincenzo,DISFOR,10.1,1643548260,Raspberry pi,1001,18.89453694005449
San Martino,DIBRIS,4.2,1643548260,Raspberry pi,402,25.554369033918015
Molo,DAD,6.3,1643548260,Raspberry pi,603,12.108246883552187
Darsena,Economia,7.3,1643548260,Arduino,703,22.350890025343126
San Martino,DIFI,1.3,1643548260,Arduino,103,19.433496941988512
San Vincenzo,DISFOR,10.1,1643548260,Raspberry pi,1001,17.662751184400754
Prè,DIRAAS,9.2,1643548260,Arduino,902,16.129925333726902
Molo,DAD,6.2,1643548260,Raspberry pi,602,15.736490699614745
Prè,DIRAAS,9.2,1643548260,Arduino,902,12.897129385785766
San Martino,DIMA,2.3,1643548260,Raspberry pi,203,24.72813065162394
Prè,DAFIST,8.2,1643548260,Raspberry pi,802,24.510230579875444
San Martino,DCCI,3.1,1643548260,Arduino,301,7.405548275527643
Albaro,DIME,5.3,1643548260,Arduino,503,21.29642870332421
San Vincenzo,DISFOR,10.3,1643548260,Raspberry pi,1003,13.757742788986974
San Martino,DIBRIS,4.2,1643548260,Raspberry pi,402,15.036051494002766
Molo,DAD,6.1,1643548260,Raspberry pi,601,24.95816206309753
Molo,DAD,6.2,1643548260,Raspberry pi,602,16.533575366010304
Molo,DAD,6.2,1643548260,Raspberry pi,602,10.379363472301666
Prè,DAFIST,8.2,1643548260,Raspberry pi,802,7.8125865486290165
San Vincenzo,DISFOR,10.1,1643548260,Raspberry pi,1001,17.773219209562647
Darsena,Economia,7.2,1643548260,Arduino,702,7.663764441721594
Molo,DAD,6.2,1643548260,Raspberry pi,602,7.804744653261382
Molo,DAD,6.3,1643548260,Raspberry pi,603,26.02278279463168
Molo,DAD,6.2,1643548260,Raspberry pi,602,22.88205085787754
San Vincenzo,DISFOR,10.3,1643548260,Raspberry pi,1003,24.021873204340487
San Martino,DIFI,1.2,1643548260,Arduino,102,18.68117955562205
Molo,DAD,6.1,1643548260,Raspberry pi,601,26.12452795097673
Prè,DIRAAS,9.1,1643548260,Arduino,901,20.5164787486045
Albaro,DIME,5.1,1643548261,Arduino,501,11.425935744014938
Molo,DAD,6.1,1643548261,Raspberry pi,601,7.766484290868893
Prè,DIRAAS,9.2,1643548261,Arduino,902,12.039336079049328
Prè,DAFIST,8.1,1643548261,Raspberry pi,801,27.72444893086649
San Vincenzo,DISFOR,10.3,1643548261,Raspberry pi,1003,27.97443449752323
Castelletto,DISPO,11.1,1643548261,Arduino,1101,17.08818958085824
Molo,DAD,6.2,1643548261,Raspberry pi,602,16.838707788691615
Darsena,Economia,7.1,1643548261,Arduino,701,11.732750242267258
San Vincenzo,DISFOR,10.2,1643548261,Raspberry pi,1002,10.700227422820527
Albaro,DIME,5.1,1643548261,Arduino,501,16.470060281844525
Darsena,Economia,7.3,1643548261,Arduino,703,12.19254585027508
Molo,DAD,6.1,1643548261,Raspberry pi,601,23.181579469088373
Darsena,Economia,7.1,1643548261,Arduino,701,17.485661992404047
San Vincenzo,DISFOR,10.1,1643548261,Raspberry pi,1001,7.524085701097231
San Martino,DIMA,2.1,1643548261,Raspberry pi,201,11.7700916358779
San Martino,DIFI,1.3,1643548261,Arduino,103,24.09931191079636
Molo,DAD,6.2,1643548261,Raspberry pi,602,10.479269517762056
Prè,DIRAAS,9.2,1643548261,Arduino,902,27.09152653661525
Prè,DIRAAS,9.3,1643548261,Arduino,903,15.438206662270273
Castelletto,DISPO,11.2,1643548261,Arduino,1102,9.903999058368312
Albaro,DIME,5.3,1643548261,Arduino,503,16.098362275718518
Molo,DAD,6.2,1643548261,Raspberry pi,602,8.96270010717448
Darsena,Economia,7.1,1643548261,Arduino,701,21.360401419164926
Prè,DIRAAS,9.2,1643548261,Arduino,902,21.40430871751489
Castelletto,DISPO,11.3,1643548261,Arduino,1103,15.683622116516517
Molo,DAD,6.3,1643548261,Raspberry pi,603,7.257771127775184
Castelletto,DISPO,11.3,1643548261,Arduino,1103,8.861669689490984
San Martino,DIFI,1.1,1643548261,Arduino,101,27.30217830260652
San Martino,DIBRIS,4.1,1643548261,Raspberry pi,401,17.285658354896075
Castelletto,DISPO,11.2,1643548261,Arduino,1102,12.864098937817635
San Martino,DIBRIS,4.3,1643548261,Raspberry pi,403,10.284123025730274
Castelletto,DISPO,11.3,1643548261,Arduino,1103,16.34251229216003
Molo,DAD,6.2,1643548261,Raspberry pi,602,23.67093056439753
San Vincenzo,DISFOR,10.2,1643548261,Raspberry pi,1002,8.478606809150424
Darsena,Economia,7.2,1643548261,Arduino,702,26.543194567001876
Prè,DIRAAS,9.2,1643548261,Arduino,902,23.49889139139185
Darsena,Economia,7.3,1643548261,Arduino,703,20.075911821468807
Molo,DAD,6.1,1643548261,Raspberry pi,601,20.802818943726198
Darsena,Economia,7.1,1643548261,Arduino,701,14.082354823560287
Prè,DIRAAS,9.2,1643548261,Arduino,902,26.19776762423193
San Martino,DIBRIS,4.3,1643548261,Raspberry pi,403,18.80658646140505
Molo,DAD,6.2,1643548261,Raspberry pi,602,15.690630329218775
Albaro,DIME,5.2,1643548261,Arduino,502,8.340035176536153
San Vincenzo,DISFOR,10.2,1643548261,Raspberry pi,1002,21.016990670207306
San Martino,DCCI,3.1,1643548261,Arduino,301,23.48931986730091
Castelletto,DISPO,11.2,1643548261,Arduino,1102,7.9711779237603615
San Vincenzo,DISFOR,10.2,1643548261,Raspberry pi,1002,16.628472829830283
Prè,DAFIST,8.1,1643548261,Raspberry pi,801,9.362561909097652
Molo,DAD,6.2,1643548261,Raspberry pi,602,21.64866050829829
Prè,DAFIST,8.1,1643548261,Raspberry pi,801,23.355784164722447
San Vincenzo,DISFOR,10.1,1643548261,Raspberry pi,1001,19.36035910932702
Molo,DAD,6.1,1643548261,Raspberry pi,601,27.224315256629747
Darsena,Economia,7.3,1643548261,Arduino,703,24.45556794407974
Darsena,Economia,7.2,1643548261,Arduino,702,14.564741742952947
Molo,DAD,6.3,1643548261,Raspberry pi,603,24.699681656050053
Molo,DAD,6.1,1643548261,Raspberry pi,601,23.756181875012484
Prè,DAFIST,8.2,1643548261,Raspberry pi,802,22.296108928660804
Darsena,Economia,7.3,1643548261,Arduino,703,7.6753217156811955
Prè,DIRAAS,9.2,1643548261,Arduino,902,18.806428945048552
Molo,DAD,6.2,1643548261,Raspberry pi,602,23.44564710860703
Darsena,Economia,7.1,1643548261,Arduino,701,13.352570879841402
San Martino,DIFI,1.1,1643548261,Arduino,101,20.50858996599962
San Martino,DIFI,1.2,1643548261,Arduino,102,23.28777442286785
Albaro,DIME,5.1,1643548261,Arduino,501,17.929824276748747
Darsena,Economia,7.2,1643548261,Arduino,702,11.499766431415935
San Martino,DCCI,3.1,1643548261,Arduino,301,24.3107730724928
Molo,DAD,6.1,1643548261,Raspberry pi,601,16.551164021300053
San Vincenzo,DISFOR,10.1,1643548261,Raspberry pi,1001,14.107153703868438
Darsena,Economia,7.1,1643548261,Arduino,701,15.720561062288933
Prè,DIRAAS,9.3,1643548261,Arduino,903,23.121278553130452
Darsena,Economia,7.3,1643548261,Arduino,703,12.427014875886604
Molo,DAD,6.3,1643548261,Raspberry pi,603,13.2025220185635
Molo,DAD,6.1,1643548261,Raspberry pi,601,25.215602541867863
Prè,DIRAAS,9.3,1643548261,Arduino,903,23.756161044861283
Albaro,DIME,5.3,1643548261,Arduino,503,20.72361596210856
Darsena,Economia,7.1,1643548261,Arduino,701,8.478514404879466
Albaro,DIME,5.3,1643548261,Arduino,503,18.72974012262921
Darsena,Economia,7.1,1643548261,Arduino,701,19.35540815136502
Castelletto,DISPO,11.1,1643548261,Arduino,1101,8.200158557950394
Castelletto,DISPO,11.1,1643548261,Arduino,1101,10.91633379925976
San Martino,DIBRIS,4.3,1643548261,Raspberry pi,403,9.489533380191782
Prè,DIRAAS,9.3,1643548261,Arduino,903,17.818995558396253
San Vincenzo,DISFOR,10.2,1643548261,Raspberry pi,1002,14.335347558663265
San Martino,DCCI,3.3,1643548261,Arduino,303,11.459889071546025
Albaro,DIME,5.2,1643548261,Arduino,502,17.557201195430903
Prè,DIRAAS,9.3,1643548261,Arduino,903,18.857694096019454
Molo,DAD,6.2,1643548261,Raspberry pi,602,19.567694523693675
San Vincenzo,DISFOR,10.1,1643548261,Raspberry pi,1001,17.517101920019506
Prè,DIRAAS,9.1,1643548261,Arduino,901,17.081890984582756
San Vincenzo,DISFOR,10.2,1643548261,Raspberry pi,1002,10.739755360094843
Prè,DIRAAS,9.1,1643548261,Arduino,901,10.02753244668739
San Vincenzo,DISFOR,10.1,1643548261,Raspberry pi,1001,26.155159221457033
Darsena,Economia,7.1,1643548261,Arduino,701,14.672439105817592
Castelletto,DISPO,11.2,1643548261,Arduino,1102,11.611965805862305
San Vincenzo,DISFOR,10.2,1643548261,Raspberry pi,1002,16.07437830323184
San Martino,DIBRIS,4.3,1643548261,Raspberry pi,403,8.85281154677222
San Vincenzo,DISFOR,10.3,1643548261,Raspberry pi,1003,9.794713566108427
Albaro,DIME,5.2,1643548261,Arduino,502,27.776879858384145
Albaro,DIME,5.3,1643548261,Arduino,503,16.007767677019956
San Vincenzo,DISFOR,10.3,1643548261,Raspberry pi,1003,26.51081204783762
Prè,DAFIST,8.3,1643548261,Raspberry pi,803,16.2869055742552
San Martino,DIMA,2.2,1643548261,Raspberry pi,202,25.33669884529437
Molo,DAD,6.2,1643548261,Raspberry pi,602,17.721589646846407
San Martino,DIFI,1.1,1643548261,Arduino,101,14.818539331084134
Prè,DAFIST,8.2,1643548261,Raspberry pi,802,15.727096742759695
Castelletto,DISPO,11.1,1643548261,Arduino,1101,27.67145887107029
Albaro,DIME,5.2,1643548261,Arduino,502,17.712167629631384
Prè,DAFIST,8.1,1643548261,Raspberry pi,801,15.261506535287065
San Martino,DIFI,1.3,1643548261,Arduino,103,23.35859582781156
Darsena,Economia,7.3,1643548261,Arduino,703,20.73399193162256
Molo,DAD,6.2,1643548261,Raspberry pi,602,19.787376950370927
Prè,DAFIST,8.2,1643548261,Raspberry pi,802,12.018428342871694
Darsena,Economia,7.1,1643548261,Arduino,701,18.27404326274961
Albaro,DIME,5.2,1643548261,Arduino,502,9.13039933813984
San Vincenzo,DISFOR,10.2,1643548261,Raspberry pi,1002,14.685114273140938
Molo,DAD,6.2,1643548261,Raspberry pi,602,17.33202078198522
Darsena,Economia,7.2,1643548261,Arduino,702,24.610434358575763
San Vincenzo,DISFOR,10.2,1643548261,Raspberry pi,1002,20.70829304442801
Castelletto,DISPO,11.2,1643548261,Arduino,1102,16.26893088963817
San Vincenzo,DISFOR,10.2,1643548261,Raspberry pi,1002,9.246544392049088
Darsena,Economia,7.3,1643548261,Arduino,703,27.617992920065113
San Vincenzo,DISFOR,10.1,1643548261,Raspberry pi,1001,17.719049047400105
Molo,DAD,6.3,1643548261,Raspberry pi,603,7.7561509438898595
San Vincenzo,DISFOR,10.3,1643548261,Raspberry pi,1003,26.241175611605954
San Vincenzo,DISFOR,10.3,1643548261,Raspberry pi,1003,19.278310019233945
Castelletto,DISPO,11.1,1643548261,Arduino,1101,24.84127005715282
Prè,DAFIST,8.3,1643548261,Raspberry pi,803,23.621248932520203
San Vincenzo,DISFOR,10.2,1643548261,Raspberry pi,1002,12.107466729618167
Darsena,Economia,7.1,1643548261,Arduino,701,11.971419449081134
San Vincenzo,DISFOR,10.1,1643548261,Raspberry pi,1001,7.061034406693634
Prè,DAFIST,8.1,1643548262,Raspberry pi,801,14.241431050567162
Castelletto,DISPO,11.1,1643548262,Arduino,1101,22.368619917073808
Molo,DAD,6.1,1643548262,Raspberry pi,601,8.803660619715851
Albaro,DIME,5.1,1643548262,Arduino,501,23.505933254679256
Molo,DAD,6.1,1643548262,Raspberry pi,601,9.594589544368784
San Vincenzo,DISFOR,10.3,1643548262,Raspberry pi,1003,22.83359677240341
Darsena,Economia,7.1,1643548262,Arduino,701,14.566784951392592
Albaro,DIME,5.2,1643548262,Arduino,502,15.48283894514909
San Vincenzo,DISFOR,10.3,1643548262,Raspberry pi,1003,7.506352425208241
San Martino,DCCI,3.2,1643548262,Arduino,302,11.605054564329713
Prè,DIRAAS,9.3,1643548262,Arduino,903,25.327665476825853
Albaro,DIME,5.2,1643548262,Arduino,502,13.697272019025965
Castelletto,DISPO,11.1,1643548262,Arduino,1101,7.195504815989636
Castelletto,DISPO,11.1,1643548262,Arduino,1101,16.55733482221764
San Martino,DCCI,3.3,1643548262,Arduino,303,10.579543720125557
Castelletto,DISPO,11.1,1643548262,Arduino,1101,25.66347195244285
Prè,DAFIST,8.2,1643548262,Raspberry pi,802,11.303538585611978
Darsena,Economia,7.2,1643548262,Arduino,702,26.18043149794984
San Martino,DIFI,1.3,1643548262,Arduino,103,22.985721517272054
Prè,DIRAAS,9.1,1643548262,Arduino,901,11.055936860641253
Darsena,Economia,7.3,1643548262,Arduino,703,15.589594500691659
Albaro,DIME,5.3,1643548262,Arduino,503,10.28997075555676
Molo,DAD,6.3,1643548262,Raspberry pi,603,16.950477029832285
Albaro,DIME,5.3,1643548262,Arduino,503,19.278653309537876
Albaro,DIME,5.3,1643548262,Arduino,503,20.867325271496135
Darsena,Economia,7.1,1643548262,Arduino,701,14.994304890595926
Prè,DIRAAS,9.2,1643548262,Arduino,902,22.012679078445878
Molo,DAD,6.1,1643548262,Raspberry pi,601,24.97964314554996
San Vincenzo,DISFOR,10.1,1643548262,Raspberry pi,1001,10.370978041967504
Castelletto,DISPO,11.1,1643548262,Arduino,1101,26.093109440535702
Castelletto,DISPO,11.1,1643548262,Arduino,1101,14.648253167549267
San Martino,DIFI,1.1,1643548262,Arduino,101,18.980981039793424
Darsena,Economia,7.2,1643548262,Arduino,702,15.05895452614411
San Martino,DCCI,3.2,1643548262,Arduino,302,12.232075089476036
Castelletto,DISPO,11.1,1643548262,Arduino,1101,15.53255510727176
Albaro,DIME,5.3,1643548262,Arduino,503,10.48805259560314
Albaro,DIME,5.3,1643548262,Arduino,503,24.476910489131303
San Martino,DIMA,2.2,1643548262,Raspberry pi,202,16.337444790779518
Darsena,Economia,7.3,1643548262,Arduino,703,23.713455925211438
Darsena,Economia,7.2,1643548262,Arduino,702,9.228479402566089
Molo,DAD,6.1,1643548262,Raspberry pi,601,23.509083401818145
Prè,DIRAAS,9.1,1643548262,Arduino,901,12.631678022228085
Darsena,Economia,7.1,1643548262,Arduino,701,13.82518295987205
Castelletto,DISPO,11.2,1643548262,Arduino,1102,26.49559142021707
San Vincenzo,DISFOR,10.1,1643548262,Raspberry pi,1001,18.417189895871985
Prè,DAFIST,8.2,1643548262,Raspberry pi,802,7.2688626557994525
Darsena,Economia,7.1,1643548262,Arduino,701,21.084883316339084
Albaro,DIME,5.3,1643548262,Arduino,503,23.45782887388617
San Vincenzo,DISFOR,10.1,1643548262,Raspberry pi,1001,15.603365485456175
Castelletto,DISPO,11.2,1643548262,Arduino,1102,20.949499485813973
Albaro,DIME,5.2,1643548262,Arduino,502,13.713862763648539
Molo,DAD,6.3,1643548262,Raspberry pi,603,18.00887250548174
Darsena,Economia,7.1,1643548262,Arduino,701,8.108150057959499
Darsena,Economia,7.3,1643548262,Arduino,703,9.99168173107781
San Vincenzo,DISFOR,10.1,1643548262,Raspberry pi,1001,18.982411178670247
Castelletto,DISPO,11.3,1643548262,Arduino,1103,27.034219534209193
Prè,DAFIST,8.2,1643548262,Raspberry pi,802,12.458017082368329
Molo,DAD,6.1,1643548262,Raspberry pi,601,24.603950678300503
Albaro,DIME,5.1,1643548262,Arduino,501,18.7590041316068
Prè,DIRAAS,9.2,1643548262,Arduino,902,11.257914954605287
Molo,DAD,6.2,1643548262,Raspberry pi,602,25.61644492440093
Prè,DIRAAS,9.1,1643548262,Arduino,901,21.556532050356523
Darsena,Economia,7.3,1643548262,Arduino,703,24.89782925602708
Darsena,Economia,7.3,1643548262,Arduino,703,18.759604548568163
Darsena,Economia,7.1,1643548262,Arduino,701,8.941685933527094
Castelletto,DISPO,11.3,1643548262,Arduino,1103,24.04304497479153
Molo,DAD,6.1,1643548262,Raspberry pi,601,16.179137550850296
Molo,DAD,6.2,1643548262,Raspberry pi,602,11.250156040121817
Molo,DAD,6.1,1643548262,Raspberry pi,601,21.023271364456548
Castelletto,DISPO,11.3,1643548262,Arduino,1103,20.594788219742515
San Vincenzo,DISFOR,10.3,1643548262,Raspberry pi,1003,16.803853906484758
Darsena,Economia,7.3,1643548262,Arduino,703,27.705970437080463
Albaro,DIME,5.1,1643548262,Arduino,501,16.562609109294165
San Martino,DCCI,3.1,1643548262,Arduino,301,19.534539401157232
Castelletto,DISPO,11.2,1643548262,Arduino,1102,22.69088018204269
Prè,DAFIST,8.3,1643548262,Raspberry pi,803,12.636638384510501
Albaro,DIME,5.1,1643548262,Arduino,501,10.58551213217362
Darsena,Economia,7.3,1643548262,Arduino,703,16.92226373732537
Prè,DIRAAS,9.2,1643548262,Arduino,902,26.18342865903841
San Vincenzo,DISFOR,10.1,1643548262,Raspberry pi,1001,20.36352665119494
Darsena,Economia,7.3,1643548262,Arduino,703,14.993826535036911
Castelletto,DISPO,11.3,1643548262,Arduino,1103,16.342314016102527
Molo,DAD,6.2,1643548262,Raspberry pi,602,24.052545451338524
Prè,DAFIST,8.2,1643548262,Raspberry pi,802,10.539757813666029
San Vincenzo,DISFOR,10.3,1643548262,Raspberry pi,1003,20.24303875005775
Albaro,DIME,5.1,1643548262,Arduino,501,16.754807334872336
San Vincenzo,DISFOR,10.3,1643548262,Raspberry pi,1003,8.391828429186594
Prè,DIRAAS,9.3,1643548262,Arduino,903,15.47404674354189
Castelletto,DISPO,11.3,1643548262,Arduino,1103,13.936009132581189
San Vincenzo,DISFOR,10.2,1643548262,Raspberry pi,1002,10.035957446059092
Albaro,DIME,5.3,1643548262,Arduino,503,19.71051523303053
Molo,DAD,6.1,1643548262,Raspberry pi,601,14.50290107570619
Castelletto,DISPO,11.1,1643548262,Arduino,1101,27.73835064433839
Castelletto,DISPO,11.2,1643548262,Arduino,1102,17.920375453733154
Castelletto,DISPO,11.1,1643548262,Arduino,1101,13.1163430467225
Castelletto,DISPO,11.2,1643548262,Arduino,1102,25.511699732716064
Castelletto,DISPO,11.1,1643548262,Arduino,1101,22.128249482556747
San Vincenzo,DISFOR,10.2,1643548262,Raspberry pi,1002,26.978615507607387
Molo,DAD,6.1,1643548262,Raspberry pi,601,22.5617211707224
Albaro,DIME,5.3,1643548262,Arduino,503,20.026552378890344
Prè,DIRAAS,9.2,1643548262,Arduino,902,23.648261400095386
Prè,DAFIST,8.3,1643548262,Raspberry pi,803,15.954834443183525
Prè,DIRAAS,9.1,1643548262,Arduino,901,12.885015064992748
Darsena,Economia,7.3,1643548262,Arduino,703,8.085328128744694
Darsena,Economia,7.3,1643548262,Arduino,703,27.54502547275307
San Vincenzo,DISFOR,10.2,1643548262,Raspberry pi,1002,7.802919279275002
Darsena,Economia,7.1,1643548262,Arduino,701,17.373316590574547
Prè,DIRAAS,9.1,1643548262,Arduino,901,13.759256454477498
Molo,DAD,6.1,1643548262,Raspberry pi,601,12.762413821255588
Molo,DAD,6.2,1643548262,Raspberry pi,602,13.342214163982543
Albaro,DIME,5.1,1643548262,Arduino,501,25.938135705153012
San Vincenzo,DISFOR,10.2,1643548262,Raspberry pi,1002,13.40110932109096
Castelletto,DISPO,11.2,1643548262,Arduino,1102,7.118414246426799
Castelletto,DISPO,11.3,1643548262,Arduino,1103,26.931066528901486
Prè,DAFIST,8.3,1643548262,Raspberry pi,803,10.959734167737503
Albaro,DIME,5.2,1643548262,Arduino,502,16.906212641796394
San Vincenzo,DISFOR,10.1,1643548262,Raspberry pi,1001,13.0133861642134
Castelletto,DISPO,11.2,1643548262,Arduino,1102,17.430398080030653
Albaro,DIME,5.3,1643548262,Arduino,503,15.815337360554073
Albaro,DIME,5.3,1643548262,Arduino,503,21.89532306886361
Darsena,Economia,7.1,1643548262,Arduino,701,26.19388725354332
San Martino,DCCI,3.3,1643548262,Arduino,303,15.247266068844711
San Martino,DCCI,3.2,1643548262,Arduino,302,10.392176958257721
San Martino,DIBRIS,4.1,1643548262,Raspberry pi,401,21.55553810277524
Prè,DAFIST,8.1,1643548262,Raspberry pi,801,9.796941587938774
Darsena,Economia,7.2,1643548262,Arduino,702,16.03162855281564
Castelletto,DISPO,11.2,1643548262,Arduino,1102,9.44308778474447
San Vincenzo,DISFOR,10.1,1643548262,Raspberry pi,1001,19.63872193774304
San Martino,DIMA,2.2,1643548262,Raspberry pi,202,18.740245371868184
San Vincenzo,DISFOR,10.2,1643548262,Raspberry pi,1002,23.88832030559189
Castelletto,DISPO,11.3,1643548263,Arduino,1103,9.755007677061037
Prè,DAFIST,8.2,1643548263,Raspberry pi,802,11.011903795383663
Molo,DAD,6.3,1643548263,Raspberry pi,603,24.51607920890357
Castelletto,DISPO,11.1,1643548263,Arduino,1101,25.85014991705338
Molo,DAD,6.3,1643548263,Raspberry pi,603,18.315165543477832
